"Date","Price","Open","High","Low","Vol.","Change %"
"18-11-2024","1,811.45","1,849.20","1,849.20","1,795.00","4.84M","-2.85%"
"14-11-2024","1,864.55","1,865.60","1,876.00","1,856.00","4.31M","-0.21%"
"13-11-2024","1,868.40","1,861.10","1,873.20","1,856.30","4.26M","-0.02%"
"12-11-2024","1,868.80","1,871.10","1,881.00","1,861.00","5.01M","0.47%"
"11-11-2024","1,860.10","1,829.00","1,868.00","1,822.55","3.80M","1.65%"
"08-11-2024","1,829.95","1,818.00","1,840.60","1,813.15","4.21M","1.49%"
"07-11-2024","1,803.05","1,812.95","1,825.70","1,787.00","4.55M","-1.13%"
"06-11-2024","1,823.70","1,764.00","1,827.20","1,762.65","10.42M","3.96%"
"05-11-2024","1,754.20","1,760.00","1,768.45","1,745.00","3.16M","-0.54%"
"04-11-2024","1,763.65","1,724.50","1,767.00","1,718.00","7.34M","0.16%"
"01-11-2024","1,760.85","1,764.50","1,766.00","1,752.05","371.97K","0.20%"
"31-10-2024","1,757.25","1,787.90","1,787.90","1,746.50","7.40M","-2.49%"
"30-10-2024","1,802.10","1,832.00","1,839.00","1,796.35","5.92M","-2.02%"
"29-10-2024","1,839.30","1,846.00","1,851.60","1,829.00","4.62M","-1.40%"
"28-10-2024","1,865.35","1,859.70","1,881.90","1,857.00","7.02M","0.18%"
"25-10-2024","1,862.05","1,863.45","1,876.35","1,846.40","4.69M","-0.07%"
