"Date","Price","Open","High","Low","Vol.","Change %"
"21-10-2024","1,710.80","1,741.00","1,753.00","1,705.00","298.22K","-1.45%"
"18-10-2024","1,736.05","1,735.00","1,745.50","1,703.00","410.95K","0.14%"
"17-10-2024","1,733.55","1,750.05","1,767.70","1,719.00","355.96K","-1.00%"
"16-10-2024","1,751.05","1,760.00","1,774.20","1,740.55","377.38K","-0.68%"
"15-10-2024","1,763.00","1,777.00","1,783.90","1,750.00","335.44K","-0.70%"
"14-10-2024","1,775.35","1,793.00","1,804.35","1,765.05","369.97K","-0.94%"
"11-10-2024","1,792.20","1,782.00","1,807.00","1,767.00","475.44K","0.66%"
"10-10-2024","1,780.50","1,804.70","1,804.70","1,758.20","595.69K","-0.22%"
"09-10-2024","1,784.45","1,827.00","1,833.95","1,779.45","542.96K","-1.62%"
"08-10-2024","1,813.85","1,751.00","1,822.00","1,725.55","752.39K","3.50%"
"07-10-2024","1,752.45","1,801.15","1,815.10","1,735.00","694.90K","-2.71%"
"04-10-2024","1,801.20","1,811.90","1,835.00","1,780.00","883.17K","-0.37%"
"03-10-2024","1,807.80","1,865.00","1,868.60","1,775.75","1.69M","-4.09%"
"01-10-2024","1,884.95","1,915.55","1,929.55","1,880.00","798.10K","-0.93%"
"30-09-2024","1,902.70","1,985.00","1,988.45","1,891.90","1.37M","-3.99%"
"27-09-2024","1,981.85","2,060.00","2,084.30","1,963.75","2.30M","-3.69%"
"26-09-2024","2,057.85","2,080.00","2,091.00","2,039.20","804.17K","-0.43%"
"25-09-2024","2,066.75","2,079.00","2,087.75","2,027.10","1.11M","-0.18%"
"24-09-2024","2,070.55","2,037.60","2,079.65","2,023.70","2.24M","1.94%"
"23-09-2024","2,031.20","2,028.95","2,042.90","1,963.05","3.98M","1.36%"
"20-09-2024","2,003.95","1,962.95","2,019.95","1,947.00","5.66M","2.09%"
"19-09-2024","1,962.95","1,941.00","1,968.35","1,905.80","4.63M","0.62%"
"18-09-2024","1,950.80","1,940.00","1,965.00","1,925.10","2.91M","-0.18%"
"17-09-2024","1,954.40","1,930.80","1,978.00","1,886.00","4.39M","1.22%"
"16-09-2024","1,930.80","1,850.00","1,941.65","1,833.15","5.34M","7.97%"
"13-09-2024","1,788.20","1,807.00","1,819.80","1,780.40","452.37K","-1.31%"
"12-09-2024","1,811.90","1,822.45","1,834.90","1,805.30","456.05K","-0.14%"
"11-09-2024","1,814.45","1,852.10","1,865.00","1,809.10","515.63K","-1.91%"
"10-09-2024","1,849.70","1,866.00","1,893.00","1,838.50","535.04K","-0.86%"
"09-09-2024","1,865.75","1,865.00","1,882.65","1,822.40","717.80K","0.13%"
"06-09-2024","1,863.30","1,902.90","1,929.45","1,852.30","777.23K","-1.43%"
"05-09-2024","1,890.30","1,931.55","1,947.00","1,885.00","576.53K","-2.10%"
"04-09-2024","1,930.90","1,877.00","1,935.45","1,872.00","794.72K","1.74%"
"03-09-2024","1,897.90","1,947.00","1,957.50","1,891.00","923.97K","-2.46%"
"02-09-2024","1,945.70","1,839.10","1,960.00","1,839.10","2.88M","5.85%"
"30-08-2024","1,838.15","1,833.75","1,861.80","1,824.00","1.05M","0.46%"
"29-08-2024","1,829.65","1,861.00","1,879.20","1,811.60","534.41K","-1.69%"
"28-08-2024","1,861.10","1,880.00","1,892.55","1,847.25","434.98K","-1.36%"
"27-08-2024","1,886.80","1,888.00","1,909.00","1,875.20","307.63K","-0.11%"
"26-08-2024","1,888.90","1,914.00","1,914.00","1,875.40","351.17K","-0.63%"
"23-08-2024","1,900.90","1,889.90","1,924.50","1,887.50","774.78K","0.77%"
"22-08-2024","1,886.35","1,920.85","1,922.00","1,870.25","755.08K","-1.80%"
"21-08-2024","1,920.85","1,925.00","1,992.95","1,905.00","1.48M","-0.19%"
"20-08-2024","1,924.60","1,907.70","1,940.00","1,880.10","1.09M","1.40%"
"19-08-2024","1,898.00","1,811.00","1,909.90","1,810.20","1.75M","3.66%"
"16-08-2024","1,831.00","1,808.30","1,840.00","1,787.00","883.84K","1.26%"
"14-08-2024","1,808.30","1,800.00","1,826.45","1,783.40","815.84K","-0.95%"
"13-08-2024","1,825.65","1,816.20","1,847.40","1,809.15","1.30M","1.52%"
"12-08-2024","1,798.30","1,725.00","1,816.00","1,667.50","4.03M","0.98%"
"09-08-2024","1,780.85","1,800.00","1,806.00","1,772.00","392.05K","0.15%"
"08-08-2024","1,778.15","1,781.40","1,802.10","1,767.05","539.31K","0.32%"
"07-08-2024","1,772.50","1,776.75","1,791.95","1,763.00","576.70K","1.31%"
"06-08-2024","1,749.60","1,800.00","1,823.00","1,742.30","1.13M","-1.08%"
"05-08-2024","1,768.75","1,810.00","1,854.50","1,760.00","1.76M","-5.99%"
"02-08-2024","1,881.40","1,868.95","1,914.80","1,861.15","1.83M","-1.08%"
"01-08-2024","1,901.95","1,850.00","1,920.00","1,843.35","11.73M","2.96%"
"31-07-2024","1,847.20","1,844.00","1,866.00","1,811.25","9.92M","0.81%"
"30-07-2024","1,832.40","1,845.00","1,876.45","1,824.00","8.90M","-0.21%"
"29-07-2024","1,836.25","1,824.85","1,855.00","1,800.10","8.95M","1.80%"
"26-07-2024","1,803.70","1,887.80","1,903.65","1,788.00","2.84M","-0.92%"
"25-07-2024","1,820.50","1,710.00","1,849.95","1,701.00","3.00M","6.09%"
"24-07-2024","1,716.00","1,748.00","1,748.00","1,711.30","535.20K","-0.25%"
"23-07-2024","1,720.30","1,750.00","1,792.00","1,680.00","2.18M","0.29%"
"22-07-2024","1,715.25","1,723.95","1,735.65","1,700.20","309.25K","-0.47%"
"19-07-2024","1,723.30","1,750.00","1,751.90","1,712.60","397.35K","-1.39%"
"18-07-2024","1,747.55","1,770.00","1,780.95","1,725.00","784.73K","-0.70%"
"16-07-2024","1,759.95","1,757.95","1,820.00","1,750.50","1.23M","1.08%"
"15-07-2024","1,741.10","1,736.00","1,749.80","1,726.00","293.61K","0.34%"
"12-07-2024","1,735.25","1,752.95","1,756.75","1,729.00","365.49K","-0.68%"
"11-07-2024","1,747.05","1,756.00","1,763.40","1,740.00","351.50K","-0.49%"
"10-07-2024","1,755.65","1,766.70","1,770.60","1,732.15","438.96K","-0.04%"
"09-07-2024","1,756.30","1,761.00","1,815.00","1,748.30","674.01K","-0.01%"
"08-07-2024","1,756.45","1,759.95","1,765.45","1,729.00","490.89K","0.12%"
"05-07-2024","1,754.30","1,765.20","1,775.00","1,751.25","398.93K","-0.71%"
"04-07-2024","1,766.80","1,780.00","1,780.00","1,764.00","344.26K","-0.46%"
"03-07-2024","1,775.05","1,775.00","1,786.40","1,762.05","549.83K","0.05%"
"02-07-2024","1,774.15","1,780.15","1,818.80","1,769.10","683.05K","-0.15%"
"01-07-2024","1,776.85","1,790.00","1,797.00","1,772.10","276.67K","-0.67%"
"28-06-2024","1,788.80","1,809.30","1,815.00","1,777.50","485.41K","-1.09%"
"27-06-2024","1,808.45","1,779.90","1,817.95","1,755.05","569.49K","1.92%"
"26-06-2024","1,774.30","1,804.70","1,809.85","1,765.00","433.14K","-1.27%"
"25-06-2024","1,797.10","1,812.00","1,819.70","1,786.00","441.04K","-0.84%"
"24-06-2024","1,812.35","1,783.80","1,830.00","1,771.00","674.74K","1.79%"
"21-06-2024","1,780.45","1,810.00","1,814.30","1,775.25","753.91K","-1.44%"
"20-06-2024","1,806.40","1,807.75","1,816.40","1,785.50","724.08K","0.94%"
"19-06-2024","1,789.65","1,820.00","1,821.65","1,775.00","971.69K","-1.34%"
"18-06-2024","1,814.00","1,825.00","1,840.30","1,808.00","633.55K","0.43%"
"14-06-2024","1,806.30","1,799.00","1,825.00","1,787.05","1.15M","0.49%"
